# compatible with norbert
# include german mainland, exclude german isles, international (some isles still included, but this is the data we have voronoi coverage for...)
#id	lon_korr	lat_korr	alt	area	name
27128	12.5300	49.9200	675	0.0071973	MAEHRING 
27129	12.7000	48.6800	338	0.0157981	LANDAU/ISAR 
27130	12.0100	48.4400	424	0.0152589	MOOSBURG/ISAR-PFROMBACH 
27131	13.7300	48.7800	880	0.0104859	NEUREICHENAU-DUSCHLBERG 
27132	13.4700	48.9200	730	0.0116709	NEUSCHOENAU-ALTSCHOENAU 
27133	12.5300	48.5500	414	0.0258917	FRONTENHAUSEN 
27134	13.2300	48.5300	375	0.0159500	ORTENBURG 
27135	12.9700	48.4300	375	0.0334591	PFARRKIRCHEN 
27136	13.1300	48.9700	572	0.0166673	REGEN 
27137	12.8200	48.5500	385	0.0184621	ARNSTORF 
27138	12.1200	49.1400	346	0.0199812	REGENSTAUF 
27139	12.5200	49.2000	363	0.0253285	RODING 
27140	13.5000	48.7500	480	0.0138325	ROEHRNBACH 
27141	12.8300	49.0000	810	0.0160061	SANKT ENGLMAR 
27142	13.4300	48.8800	754	0.0108225	SANKT OSWALD-RIEDLHUETTE 
27143	12.1500	48.8400	369	0.0305107	SCHIERLING 
27144	12.3700	48.0700	610	0.0141521	SCHNAITSEE 
27145	13.2300	48.8500	770	0.0118410	SCHOEFWEG 
27146	13.3300	48.8300	550	0.0105245	SCHOENBERG/NDB. 
27147	12.1300	49.4000	365	0.0072670	SCHWARZENFELD 
27148	12.6500	49.0500	390	0.0109328	STALLWANG 
27149	12.6000	48.9700	335	0.0121817	STEINACH 
27150	12.7200	48.8500	326	0.0111052	STRASSKIRCHEN 
27151	12.1800	48.3400	461	0.0143813	TAUFKIRCHEN-MOOSEN-VILS 
27152	13.3200	48.5000	355	0.0136666	FUERSTENZELL-HOEHENS. BAD 
27153	12.9000	49.0800	455	0.0075736	VIECHTACH 
27154	12.3400	48.4500	459	0.0182944	VILSBIBURG 
27155	12.7200	49.3800	510	0.0152907	WALDMUENCHEN 
27156	12.2100	48.0600	485	0.0227977	WASSERBURG/INN-REISACH 
27157	13.8200	48.6200	670	0.0059184	WEGSCHEID-MESSNERSCHLAG 
27158	12.8500	48.1800	413	0.0118617	BURGHAUSEN 
27159	12.6000	49.0300	605	0.0093897	WIESENFELDEN-KE 
27160	12.3500	49.0000	325	0.0134218	WOERTH/OPF.-KIEFENHOLZ 
27161	12.7700	48.3600	475	0.0104153	WURMANNSQUICK-EGELSBERG 
27162	13.2000	49.0300	690	0.0111405	ZWIESEL-RABENSTEIN 
27163	13.2500	49.1000	699	0.0035525	ZWIESLERWALDHAUS 
27164	12.4700	48.9500	325	0.0175849	AHOLFING 
27165	12.2800	49.4000	391	0.0106199	ALTENDORF 
27166	12.1700	49.7200	400	0.0103247	ALTENSTADT/WALDNAAB 
27167	12.3000	49.1000	518	0.0112715	ALTENTHANN 
27168	12.0000	48.3300	452	0.0135324	BOCKHORN/OBB.-GRUENBACH 
27169	12.2300	49.3000	430	0.0153066	BODENWOEHR-ALTENSCHWAND 
27170	12.0300	49.3700	480	0.0102217	EBERMANNSDORF-PITTERSBG. 
27171	12.7800	48.4000	400	0.0123242	EGGENFELDEN 
27172	13.0500	48.5300	375	0.0210846	EGGLHAM 
27173	13.2500	48.6800	400	0.0082755	EGING AM SEE-BURGSTALL 
27174	12.8500	48.6300	350	0.0150948	EICHENDORF 
27175	12.2200	48.6200	392	0.0253747	ESSENBACH 
27176	12.7300	48.4800	472	0.0132847	FALKENBERG,KR.ROTTAL-INN 
27177	13.3700	48.3800	316	0.0084118	FUESSING,BAD-VOGLOED 
27178	12.8300	49.3000	392	0.0238466	FURTH I.WALD 
27179	12.4000	48.8300	360	0.0262423	GEISELHOERING 
27180	12.1300	48.4500	475	0.0107862	GUNDIHAUSEN 
27181	12.2800	49.4700	500	0.0120630	GUTENECK-WEIDENTHAL 
27182	12.7200	49.0300	432	0.0127076	HAIBACH/NDB.-RECKSBERG 
27183	13.0500	48.7700	327	0.0146106	HENGERSBERG 
27184	13.0500	48.8200	370	0.0058087	HENGERSBERG-UNTERFROHNS. 
27185	12.0800	48.6700	470	0.0101805	HOHENTHANN 
27186	12.7200	48.9500	346	0.0096549	HUNDERDORF-THANANGER 
27187	12.0300	48.2000	550	0.0166372	ISEN-WESTACH 
27188	12.3800	48.1800	403	0.0173614	JETTENBACH 
27189	12.6500	48.0800	505	0.0163058	KIRCHWEIDACH 
27190	12.2700	49.6000	538	0.0179854	LEUCHTENBERG 
27191	12.1000	49.6000	425	0.0088267	LUHE-WILDENAU-NEUMAIERH. 
27192	12.4800	49.8700	720	0.0103621	MAEHRING-GRIESBACH 
27193	12.6300	48.6200	440	0.0153111	MAMMING-SCHNEIDERBERG 
27194	13.5800	48.8800	811	0.0169028	MAUTH 
27195	12.5000	48.7500	370	0.0271896	MENGKOFEN-PUCHHAUSEN 
27196	12.1800	49.4700	412	0.0111284	NABBURG 
27197	12.3800	49.3700	420	0.0163872	NEUNBURG V.W-MITTERASCH. 
27198	13.7478	48.7478	668	0.0091090	NEUREICHENAU-KLAFFERSTR. 
27199	12.2800	49.1700	430	0.0128031	NITTENAU-HARTING 
27200	12.3700	48.3000	458	0.0237604	OBERBERGKIRCHEN-SCHOERG. 
27201	12.4200	48.0000	565	0.0105085	OBING 
27202	13.4200	48.5800	327	0.0133892	PASSAU-MAIERHOF 
27203	12.0000	48.9700	338	0.0234405	PENTLING-MATTING 
27204	13.4500	48.7800	540	0.0076045	PERLESREUT 
27205	13.6700	48.8800	917	0.0081180	PHILIPPSREUT 
27206	13.3200	48.4000	323	0.0111292	POCKING 
27207	12.2800	48.2000	525	0.0159612	REICHERTSHEIM 
27208	12.6500	48.5200	430	0.0125744	REISBACH-HABERSKIRCHEN 
27209	12.7300	48.2800	435	0.0179539	REISCHACH 
27210	12.3300	48.9200	332	0.0184399	RIEKOFEN 
27211	12.0800	48.7300	435	0.0093088	ROTTENBURG/NDB.-OBERRON. 
27212	12.0200	48.7300	418	0.0130971	ROTTENBURG/NDB.-PATTENDF 
27213	13.2000	48.3700	385	0.0315868	ROTTHALMUENSTER 
27214	13.4300	48.6500	395	0.0079544	RUDERTING 
27215	13.3800	48.7700	572	0.0057220	SALDENBURG-STADL 
27216	12.0800	49.4200	416	0.0067314	SCHMIDGADEN 
27217	13.1800	48.7500	380	0.0130568	SCHOELLNACH 
27218	12.5700	49.5300	685	0.0199127	SCHOENSEE-DIETERSDORF 
27219	12.0700	49.9300	690	0.0079302	WALDERSHOF-HOHENHARD 
27220	12.1000	49.9300	723	0.0098751	WALDERSHOF-SCHAFBRUCK 
27221	12.1700	49.8000	467	0.0210342	WINDISCHESCHENBACH-NEUHS 
27222	12.0500	49.6300	395	0.0098475	WEIHERHAMMER 
27223	12.1000	49.5200	407	0.0101259	WERNBERG-KOEB.-NEUNAIGEN 
27224	12.5800	49.4300	543	0.0189552	TIEFENBACH 
27225	12.4800	49.4300	517	0.0130693	WINKLARN 
27226	12.4200	49.5300	671	0.0241598	TEUNZ-WILDSTEIN 
27227	13.0000	49.0300	470	0.0172114	TEISNACH 
27228	12.9300	49.1200	662	0.0200876	VIECHTACH-BUEHLING 
27229	12.4200	49.1300	530	0.0135732	ZELL/OPF.-WOPPMANNSBERG 
27230	12.7500	48.7500	334	0.0149035	WALLERSDORF 
27231	12.8800	48.7000	342	0.0186155	WALLERFING-NEUSLING 
27232	12.1000	48.3800	485	0.0095283	STEINKIRCHEN-HOFSTARRING 
27233	13.1800	48.6300	378	0.0112882	VILSHOFEN (SCHWEIKLBERG) 
27234	13.2800	48.6300	415	0.0105977	WINDORF-OTTERSKIRCHEN 
27235	13.3500	48.7300	506	0.0094400	TITTLING 
27236	12.4700	48.0800	523	0.0094236	TACHERTING-ALTENHAM 
27237	12.6300	48.2200	417	0.0293351	TUESSLING 
27238	12.5200	48.0800	508	0.0111598	TACHERTING-SPREIT 
27239	12.8700	48.2800	408	0.0249434	ZEILARN-GUMPERSDORF 
27240	12.7685	48.0580	382	0.0186483	TITTMONING 
27241	13.5300	48.6200	443	0.0174390	THYRNAU 
27242	13.7300	48.6800	847	0.0175483	SONNEN 
27243	13.7300	48.5300	630	0.0096833	UNTERGRIESBACH-GOTTSDORF 
28001	7.6800	47.8000	367	0.0084355	BADENWEILER 
28002	7.5800	47.5500	316	0.0020917	BASEL-BINNINGEN 
28004	7.8500	48.0000	269	0.0121681	FREIBURG I.BR. HBF 
28005	7.7200	47.9700	215	0.0158124	SCHALLSTADT-MENGEN 
28101	7.8300	47.7700	710	0.0066748	BUERCHAU 
28102	7.5200	47.6900	235	0.0073573	EFRINGEN-K 
28103	7.8100	47.8700	456	0.0115888	MUENSTERTAL 
28104	7.9000	47.7800	535	0.0081120	SCHOENAU/SCHW. 
28105	7.8800	47.6800	723	0.0242073	SCHOPFHEIM-SCHWEIGMATT 
28106	7.7700	47.7200	610	0.0140855	SALLNECK 
28107	7.6500	47.8800	231	0.0125340	HEITERSHEIM 
28108	7.5700	47.8200	213	0.0076402	NEUENBURG 
28109	7.8500	47.8200	1018	0.0048617	AITERN-UNTERMULTEN 
28110	7.9000	47.9800	319	0.0049269	FREIBURG I.BR.-EBNET 
28111	7.9000	47.9000	1023	0.0036948	OBERRIED-HOFSGRUND 
28112	7.9500	47.8800	920	0.0047487	OBERRIED-ST.WILHELM 
28113	7.9500	47.9300	468	0.0040233	OBERRIED/BADEN 
28114	7.9000	47.9200	1218	0.0032608	SCHAUINSLAND 
28115	7.6700	47.7200	416	0.0097474	KANDERN-SITZENKIRCH 
28116	7.6500	47.6300	330	0.0194554	LOERRACH-TUMRINGEN 
28117	7.6300	47.8000	273	0.0058820	MUELLHEIM 
29001	9.6700	47.9700	560	0.0270098	AULENDORF-SPIEGLER 
29003	8.0000	47.8800	1486	0.0038795	FELDBERG/SCHW. 
29004	8.1700	47.7300	1008	0.0048614	HOECHENSCHWAND 
29005	9.1800	47.7700	490	0.0292999	UEBERLINGEN/BODENSEE 
29006	8.5000	47.9500	677	0.0415629	DONAUESCHINGEN 
29007	8.1000	47.9000	883	0.0054492	HINTERZARTEN 
29008	8.1400	47.7700	795	0.0063865	SANKTBLASIEN 
29009	9.6100	47.8000	440	0.0404044	WEINGARTEN 
29101	9.7000	47.6000	503	0.0308888	ACHBERG-DOBERAT 
29102	8.3100	47.7500	755	0.0177305	UEHLINGEN-BIRKENDORF 
29103	9.0500	47.8000	415	0.0717224	BODMAN 
29104	8.0800	47.9400	1005	0.0074876	BREITNAU 
29105	8.3000	47.9700	930	0.0211270	EISENBACH-BUBEN 
29106	9.3700	47.6700	404	0.0379848	IMMENSTAAD 
29107	9.1800	47.6800	443	0.0118139	KONSTANZ (WEWA) 
29108	8.3400	47.8800	830	0.0197532	LOEFFINGEN 
29109	9.9500	47.5700	853	0.0257287	OBERREUTE 
29110	8.1800	47.8200	963	0.0082657	SCHLUCHSEE 
29111	9.7500	47.5800	523	0.0149670	SIGMARSZELL-SCH 
29112	8.1500	47.9000	863	0.0113882	TITISEE-NEUSTADT 
29113	8.0000	47.7400	855	0.0089284	TODTMOOS 
29114	9.4200	47.8600	619	0.0458655	WILHELMSDORF 
29115	9.7900	47.8100	623	0.0377174	WOLFEGG (NST) 
29116	9.9100	47.9100	657	0.0331960	WURZACH,BAD 
29117	8.0300	47.8200	928	0.0088125	BERNAU-GOLDBACH 
29118	8.0000	47.9200	625	0.0045278	OBERRIED-ZASTLER 
29119	8.2500	47.7800	922	0.0089931	GRAFENHAUSEN/HOCHSCHW. 
29120	8.1000	47.7000	888	0.0090692	DACHSBERG-WOLPADINGEN 
29121	8.0200	47.6700	879	0.0196827	GOERWIHL-SEGETEN 
29122	8.1700	47.6800	736	0.0163981	WEILHEIM/WALDS.-BANNHOLZ 
29123	8.4200	47.7200	465	0.0726126	STUEHLINGEN-EBERFINGEN 
29124	9.7300	47.5500	400	0.0028171	LINDAU (BODENSEE) 
30001	11.0700	47.4800	719	0.0098350	GARMISCH-PARTENKIRCHEN 
30002	11.0200	47.8000	977	0.0114325	HOHENPEISSENBERG 
30004	10.0500	47.6800	712	0.0198034	ISNY 
30005	10.2800	47.4000	810	0.0297546	OBERSTDORF 
30006	10.9870	47.4102	2960	0.0016903	ZUGSPITZE 
30007	10.7200	47.5900	796	0.0138530	SCHWANG 
30008	11.0700	47.6800	734	0.0082106	KOHLGRB 
30009	11.2700	47.4400	920	0.0054856	MITTENWALD 
30010	11.5500	47.7900	640	0.0164837	TOELZ,BAD 
30101	11.0000	47.7000	812	0.0131745	BAYERSOIEN 
30102	10.9900	47.7500	744	0.0061380	BOEBING 
30103	10.2300	47.7000	898	0.0115606	BUCHENBERG 
30104	11.0000	47.4500	1010	0.0091054	GRAINAU-EIBSEE 
30105	10.2600	47.8800	676	0.0159937	GROENENBACH-THAL 
30106	10.8000	47.6200	804	0.0220785	HALBLECH-BUCHING 
30107	10.3800	47.4800	825	0.0154457	HINDELANG-HINTERSTEIN 
30108	10.2200	47.5700	731	0.0036717	IMMENSTADT 
30109	10.2000	47.6200	980	0.0065154	IMMENSTADT-REUTE 
30110	10.7700	47.8000	890	0.0116032	INGENRIED/OBB-KROTTENHIL 
30111	10.3300	47.7200	705	0.0142654	KEMPTEN (WST) 
30112	10.0200	47.8300	655	0.0212325	LEUTKIRCH 
30113	10.6200	47.7800	730	0.0124988	MARKTOBERDORF 
30114	10.4800	47.6300	850	0.0072704	NESSELWANG 
30115	10.0800	47.5500	745	0.0138920	OBERSTAUFEN-THALKICHDORF 
30116	10.9400	47.8200	704	0.0091175	PEITING-HERZOGSAEGMUEHLE 
30117	10.8600	47.7000	765	0.0169892	STEINGADEN 
30118	10.4700	47.7700	829	0.0086803	KRAFTISRIED 
30119	10.9500	47.9600	708	0.0185837	VILGERTSHOFEN 
30120	10.1500	47.6800	800	0.0100442	WEITNAU-WENGEN 
30121	10.4200	47.6000	920	0.0056473	WERTACH 
30122	10.1000	47.4700	1037	0.0189049	BALDERSCHWANG 
30123	11.4200	47.7100	630	0.0121938	BENEDIKTBEUERN 
30124	11.1000	47.9800	540	0.0159548	DIESSEN-HUEBSCH 
30125	11.1900	47.6000	636	0.0098691	ESCHENLOHE 
30126	11.1000	47.5700	871	0.0128921	ETTAL 
30127	11.8700	47.8800	529	0.0151034	FELDKIRCHEN-W.-VAGEN 
30128	11.9200	47.7600	778	0.0099420	FISCHBACHAU-HUN 
30129	11.1800	47.4900	860	0.0110236	GARMISCH-P.-KALTENBRUNN 
30130	11.9700	47.7200	853	0.0043492	FISCHBACHAU-BIRKENSTEIN 
30131	11.0200	47.4700	760	0.0099516	GRAINAU 
30132	11.1500	47.8500	568	0.0137957	WEILHEIM/OBB. 
30133	11.3600	47.6600	600	0.0061414	KOCHEL 
30134	11.3400	47.6300	610	0.0064296	KOCHEL(WALCHENSEE) 
30135	11.4800	47.8500	608	0.0161146	GERETSRIED 
30136	11.7500	47.6300	795	0.0151844	KREUTH (NST) 
30137	11.6500	47.6100	895	0.0093866	KREUTH-GLASHUETTE 
30138	11.2800	47.4900	875	0.0086189	KRUEN 
30139	11.5700	47.6900	681	0.0142728	LENGGRIES 
30140	11.5400	47.5700	770	0.0116118	LENGGRIES-FALL 
30141	11.4400	47.5600	803	0.0100631	LENGGRIES-VORDERRISS 
30142	11.2300	47.6700	622	0.0130955	MURNAU 
30143	11.6500	47.9800	615	0.0219297	SAUERLACH 
30144	11.3100	47.8200	588	0.0161901	SEESHAUPT 
30145	11.2900	47.5600	824	0.0047614	WALLGAU-OBERNACH 
30146	11.2500	47.9400	670	0.0147185	TUTZING-TRAUBING 
30147	11.7900	47.8700	617	0.0183772	VALLEY-MUEHLTHAL 
30148	11.6900	47.7600	815	0.0198089	WAAKIRCHEN-MARIENSTEIN 
30149	10.5300	47.8200	747	0.0125729	AITRANG 
30150	10.1000	47.8000	736	0.0099539	ALTUSRIED-MUTHMANNSHOFEN 
30151	10.9300	47.9000	664	0.0091356	APFELDORF 
30152	10.8300	47.8800	727	0.0102062	DENKLINGEN-DIENHAUSEN 
30153	10.4200	47.6800	896	0.0086134	DURACH-BODELSBERG 
30154	11.2000	47.8000	610	0.0118270	EBERFING 
30155	10.5200	47.7000	795	0.0105097	GOERISRIED 
30156	11.8200	47.7700	770	0.0138554	HAUSHAM-GRUB 
30157	10.4300	47.5500	1015	0.0086787	HINDELANG-UNTERJOCH(LFW) 
30158	10.2200	47.5500	935	0.0086238	IMMENSTADT (WAERTERHAUS) 
30159	11.3000	47.5700	805	0.0059092	KOCHEL-EINSIEDL(KRAFTW.) 
30160	10.1500	47.9200	672	0.0096572	KRONBURG 
30161	10.1300	47.8500	667	0.0098032	LEGAU 
30162	11.4500	47.5200	850	0.0093136	LENGGRIES (RISSBACHWEHR) 
30163	10.6500	47.7200	790	0.0151393	MARKTOBERDORF-SULZSCHN. 
30164	10.1300	47.9800	610	0.0228678	MEMMINGEN 
30165	10.4200	47.8500	738	0.0184894	OBERGUENZBURG 
30166	10.7500	47.8700	760	0.0138664	OSTERZELL-STOCKEN 
30167	10.3200	47.9300	665	0.0179491	OTTOBEUREN 
30168	10.6000	47.9500	665	0.0161887	PFORZEN-INGENRIED/ALLG. 
30169	10.5700	47.5700	850	0.0118850	PFRONTEN-OESCH 
30170	10.3200	47.5800	865	0.0069887	RETTENBERG-KRANZEGG 
30171	10.3000	47.5200	754	0.0081002	SONTHOFEN 
30172	10.2800	47.6300	700	0.0067408	WALTENHOFEN-MARTINSZELL 
30173	10.8300	47.8300	730	0.0071245	SCHWABBRUCK 
30174	11.4300	47.9300	570	0.0150056	WOLFRATSHAUSEN 
30175	11.3700	47.7300	601	0.0094408	SINDELSDORF 
30176	11.1000	47.7200	730	0.0103893	UFFING A.ST.SEE-SCHOEFF. 
30177	11.9200	47.6700	1336	0.0138345	SCHWARZENKOPFHUETTE 
31001	12.8800	47.7200	470	0.0044443	REICHENHALL 
31003	12.0200	47.7000	1832	0.0094048	WENDELSTEIN 
31004	12.1400	47.8900	444	0.0184044	ROSENHM 
31005	12.1600	47.6700	480	0.0085646	OBERAUD 
31006	12.9800	47.6200	616	0.0161964	SCHOENAU_A.KOE.SEE 
31007	12.4600	47.6900	690	0.0060155	REITWIN 
31101	12.3200	47.7600	620	0.0043965	ASCHAU 
31102	12.2700	47.7000	740	0.0031918	ASCHAU-SACHRANG 
31103	12.3000	47.7300	680	0.0033318	ASCHAU-STEIN 
31104	12.4000	47.8200	522	0.0065831	BERNAU,KR.ROSENHEIM 
31105	12.9300	47.6500	870	0.0049365	BISCHOFSWIESEN-LOIPEL 
31106	12.9500	47.6800	690	0.0044112	BISCHOFSWIESEN-WINKL 
31107	12.1100	47.7300	481	0.0050780	BRANNENBURG-DEGERNDORF 
31108	12.4000	47.8700	539	0.0091957	CHIEMSEE-HERRENCHIEMSEE 
31109	12.3000	47.9100	512	0.0179206	ENDORF,BAD 
31110	12.2800	47.8000	605	0.0073494	FRASDORF 
31111	12.7500	47.7700	690	0.0087959	INZELL 
31112	12.9300	47.9300	400	0.0108450	LAUFEN/OBB. 
31113	13.0500	47.7000	500	0.0063576	MARKTSCHELLENBERG 
31114	12.9000	47.7500	455	0.0035666	REICHENHALL,BAD 
31115	12.5300	47.8800	525	0.0100195	CHIEMING/CHIEMSEE 
31116	12.7100	47.9500	536	0.0160684	WAGING-GROSSSCH 
31117	12.3900	47.7200	575	0.0057769	SCHLECHING 
31118	12.7700	47.7200	630	0.0069464	SCHNEIZLREUTH-WEISSBACH 
31119	12.4800	47.7800	540	0.0068545	STAUDACH 
31120	12.8200	47.8500	500	0.0128646	TEISENDORF 
31121	12.9000	47.8000	690	0.0068577	ANGER-OBERHOEGL 
31122	12.8200	47.8000	830	0.0055287	ANGER-STOISSBERG 
31123	12.9500	47.6200	592	0.0123190	BISCHOFSWIESEN-ENGEDEY 
31124	12.0200	47.7700	530	0.0113290	FEILNBACH,BAD 
31125	12.1200	47.7000	1106	0.0056410	FLINTSBACH/INN-ASTEN 
31126	12.9800	47.8500	412	0.0054502	FREILASSING 
31127	12.1200	47.8000	450	0.0092197	RAUBLING-PFRAUNDORF 
31128	12.6700	47.7300	692	0.0069093	RUHPOLDING 
31129	12.6200	47.7200	753	0.0109732	RUHPOLDING-SEEHAUS 
31130	12.2200	47.7800	687	0.0093136	SAMERBERG-GEISENKAM 
31131	12.8300	47.6800	507	0.0134604	SCHNEIZLREUTH-UNTERJETT. 
31132	12.0200	47.9500	483	0.0219923	TUNTENHAUSEN-WEICHING 
31133	12.4700	47.7200	647	0.0057979	UNTERWOESSEN-HINTERWOES. 
31134	12.6200	47.8000	828	0.0133639	SIEGSDORF-MARIA ECK 
31135	12.4800	47.8300	520	0.0057811	UEBERSEE-FELDWIES 
31136	12.5000	47.9700	518	0.0085703	TRUCHTLACHING 
31137	12.6300	47.9500	587	0.0119386	TRAUNREUT-FRUEHLING 
